FechaVenta,IdProducto,Producto,Cantidad,PrecioVenta,IdCliente,Cliente,IdTienda,Tienda
2024-06-28,5,Aspiradora Sin Bolsa,2,517.93,1,ACME Corp,8,ElectroShop Este
2024-08-13,10,Smartwatch,5,1480.76,9,Pied Piper,9,Tienda Online Plus
2024-11-05,7,Home Theater 5.1,4,774.21,7,Wayne Enterprises,6,ElectroShop Oeste
2024-09-11,1,Televisor LED 55,5,5122.15,1,ACME Corp,2,Tienda Central
2024-08-02,1,Televisor LED 55,5,5360.43,8,Dunder Mifflin,3,Outlet Norte
2024-05-11,10,Smartwatch,4,1225.91,3,Initech,5,Tienda Premium
2024-04-28,5,Aspiradora Sin Bolsa,1,254.49,2,Globex Corporation,7,Tienda Express
2024-05-06,4,Microondas 20L,1,325.16,2,Globex Corporation,6,ElectroShop Oeste
2024-09-29,8,Computadora Portátil 15,4,2635.75,9,Pied Piper,8,ElectroShop Este
2024-06-14,2,Lavadora 8kg,5,2259.41,2,Globex Corporation,1,ElectroShop Online
2024-07-12,5,Aspiradora Sin Bolsa,4,912.37,6,Stark Industries,9,Tienda Online Plus
2024-09-07,6,Licuadora 600W,1,148.18,4,Umbrella Corp,7,Tienda Express
2024-07-15,4,Microondas 20L,4,1305.47,9,Pied Piper,5,Tienda Premium
2024-07-27,4,Microondas 20L,4,1106.36,8,Dunder Mifflin,5,Tienda Premium
2024-02-16,5,Aspiradora Sin Bolsa,1,264.41,4,Umbrella Corp,2,Tienda Central
2024-08-21,7,Home Theater 5.1,5,985.65,6,Stark Industries,7,Tienda Express
2024-11-04,4,Microondas 20L,5,1412.1,10,Hooli,4,ElectroShop Sur
2024-07-06,7,Home Theater 5.1,4,740.4,5,Weyland-Yutani,1,ElectroShop Online
2024-09-18,10,Smartwatch,3,969.79,2,Globex Corporation,4,ElectroShop Sur
2024-02-12,8,Computadora Portátil 15,5,3146.82,10,Hooli,2,Tienda Central
2024-02-29,7,Home Theater 5.1,3,560.73,9,Pied Piper,7,Tienda Express
2024-01-09,1,Televisor LED 55,2,2037.97,8,Dunder Mifflin,10,ElectroShop California
2024-06-04,9,Tablet 10,2,872.33,6,Stark Industries,8,ElectroShop Este
2024-09-13,3,Refrigerador Doble Puerta,4,2860.48,1,ACME Corp,8,ElectroShop Este
2024-03-21,1,Televisor LED 55,5,5424.18,2,Globex Corporation,9,Tienda Online Plus
2024-07-30,10,Smartwatch,5,1559.44,1,ACME Corp,4,ElectroShop Sur
2024-04-12,3,Refrigerador Doble Puerta,4,3171.06,6,Stark Industries,1,ElectroShop Online
2024-02-18,6,Licuadora 600W,3,455.76,3,Initech,9,Tienda Online Plus
2024-06-01,5,Aspiradora Sin Bolsa,3,681.32,5,Weyland-Yutani,4,ElectroShop Sur
2024-06-21,9,Tablet 10,5,2125.69,10,Hooli,6,ElectroShop Oeste
2024-11-04,7,Home Theater 5.1,3,543.82,3,Initech,3,Outlet Norte
2024-09-23,4,Microondas 20L,1,283.22,5,Weyland-Yutani,6,ElectroShop Oeste
2024-05-08,6,Licuadora 600W,3,415.46,4,Umbrella Corp,8,ElectroShop Este
2024-07-10,3,Refrigerador Doble Puerta,5,3780.65,7,Wayne Enterprises,8,ElectroShop Este
2024-01-14,1,Televisor LED 55,3,3028.88,8,Dunder Mifflin,10,ElectroShop California
2024-12-01,4,Microondas 20L,2,607.06,2,Globex Corporation,9,Tienda Online Plus
2024-01-04,9,Tablet 10,3,1163.38,9,Pied Piper,10,ElectroShop California
2024-03-15,9,Tablet 10,4,1712.66,6,Stark Industries,7,Tienda Express
2024-12-29,7,Home Theater 5.1,3,623.37,5,Weyland-Yutani,1,ElectroShop Online
2024-12-03,9,Tablet 10,3,1084.24,7,Wayne Enterprises,4,ElectroShop Sur
2024-04-10,10,Smartwatch,3,940.39,2,Globex Corporation,2,Tienda Central
2024-02-27,10,Smartwatch,4,1176.64,8,Dunder Mifflin,10,ElectroShop California
2024-05-13,5,Aspiradora Sin Bolsa,1,227.47,7,Wayne Enterprises,7,Tienda Express
2024-04-28,8,Computadora Portátil 15,3,1818.1,9,Pied Piper,4,ElectroShop Sur
2024-08-19,5,Aspiradora Sin Bolsa,2,497.98,9,Pied Piper,5,Tienda Premium
2024-12-10,3,Refrigerador Doble Puerta,3,2299.4,3,Initech,7,Tienda Express
2024-10-16,2,Lavadora 8kg,5,2331.65,3,Initech,10,ElectroShop California
2024-06-29,1,Televisor LED 55,5,5444.74,6,Stark Industries,7,Tienda Express
2024-04-01,9,Tablet 10,1,374.87,2,Globex Corporation,8,ElectroShop Este
2024-08-09,1,Televisor LED 55,4,4166.4,5,Weyland-Yutani,8,ElectroShop Este
2024-12-07,7,Home Theater 5.1,2,361.91,4,Umbrella Corp,4,ElectroShop Sur
2024-01-15,3,Refrigerador Doble Puerta,4,3262.53,9,Pied Piper,8,ElectroShop Este
2024-07-08,9,Tablet 10,3,1123.87,7,Wayne Enterprises,6,ElectroShop Oeste
2024-04-27,7,Home Theater 5.1,4,786.0,3,Initech,9,Tienda Online Plus
2024-01-10,10,Smartwatch,1,295.26,9,Pied Piper,10,ElectroShop California
2024-12-24,9,Tablet 10,4,1450.98,8,Dunder Mifflin,8,ElectroShop Este
2024-08-12,2,Lavadora 8kg,5,2303.27,10,Hooli,3,Outlet Norte
2024-08-14,3,Refrigerador Doble Puerta,5,4037.13,5,Weyland-Yutani,2,Tienda Central
2024-07-27,6,Licuadora 600W,4,524.7,5,Weyland-Yutani,3,Outlet Norte
2024-01-08,10,Smartwatch,4,1318.9,10,Hooli,8,ElectroShop Este
2024-11-15,8,Computadora Portátil 15,3,1782.77,1,ACME Corp,10,ElectroShop California
2024-07-07,1,Televisor LED 55,3,3259.97,1,ACME Corp,1,ElectroShop Online
2024-07-14,2,Lavadora 8kg,3,1232.1,1,ACME Corp,10,ElectroShop California
2024-10-03,2,Lavadora 8kg,2,859.17,10,Hooli,10,ElectroShop California
2024-04-28,2,Lavadora 8kg,2,937.57,7,Wayne Enterprises,8,ElectroShop Este
2024-09-14,8,Computadora Portátil 15,4,2444.78,9,Pied Piper,8,ElectroShop Este
2024-05-14,4,Microondas 20L,4,1097.45,8,Dunder Mifflin,4,ElectroShop Sur
2024-12-14,9,Tablet 10,5,1981.96,6,Stark Industries,8,ElectroShop Este
2024-02-23,3,Refrigerador Doble Puerta,4,3151.66,1,ACME Corp,6,ElectroShop Oeste
2024-04-08,2,Lavadora 8kg,3,1409.92,5,Weyland-Yutani,10,ElectroShop California
2024-07-26,7,Home Theater 5.1,4,759.9,7,Wayne Enterprises,8,ElectroShop Este
2024-01-29,8,Computadora Portátil 15,4,2762.17,2,Globex Corporation,3,Outlet Norte
2024-10-02,8,Computadora Portátil 15,4,2741.3,5,Weyland-Yutani,9,Tienda Online Plus
2024-05-04,10,Smartwatch,2,637.49,2,Globex Corporation,6,ElectroShop Oeste
2024-05-31,4,Microondas 20L,1,281.34,10,Hooli,4,ElectroShop Sur
2024-06-18,5,Aspiradora Sin Bolsa,3,787.58,9,Pied Piper,9,Tienda Online Plus
2024-02-12,5,Aspiradora Sin Bolsa,5,1136.8,4,Umbrella Corp,6,ElectroShop Oeste
2024-12-25,5,Aspiradora Sin Bolsa,4,1006.68,1,ACME Corp,7,Tienda Express
2024-10-19,3,Refrigerador Doble Puerta,5,3983.4,8,Dunder Mifflin,9,Tienda Online Plus
2024-11-15,1,Televisor LED 55,3,2843.69,6,Stark Industries,3,Outlet Norte
2024-11-12,2,Lavadora 8kg,1,413.44,5,Weyland-Yutani,1,ElectroShop Online
2024-09-09,6,Licuadora 600W,1,135.61,1,ACME Corp,7,Tienda Express
2024-09-25,1,Televisor LED 55,3,3225.43,2,Globex Corporation,5,Tienda Premium
2024-10-28,7,Home Theater 5.1,4,748.76,7,Wayne Enterprises,5,Tienda Premium
2024-11-05,9,Tablet 10,3,1281.0,3,Initech,8,ElectroShop Este
2024-09-15,7,Home Theater 5.1,5,1046.21,7,Wayne Enterprises,1,ElectroShop Online
2024-02-21,5,Aspiradora Sin Bolsa,4,1070.88,8,Dunder Mifflin,3,Outlet Norte
2024-08-14,7,Home Theater 5.1,2,388.27,10,Hooli,6,ElectroShop Oeste
2024-03-05,8,Computadora Portátil 15,4,2447.33,4,Umbrella Corp,1,ElectroShop Online
2024-11-02,4,Microondas 20L,5,1356.43,5,Weyland-Yutani,3,Outlet Norte
2024-01-22,9,Tablet 10,1,398.08,8,Dunder Mifflin,3,Outlet Norte
2024-04-24,10,Smartwatch,1,298.86,6,Stark Industries,7,Tienda Express
2024-05-10,9,Tablet 10,1,409.88,9,Pied Piper,10,ElectroShop California
2024-08-26,5,Aspiradora Sin Bolsa,5,1147.37,6,Stark Industries,9,Tienda Online Plus
2024-12-01,10,Smartwatch,1,275.64,3,Initech,4,ElectroShop Sur
2024-12-13,4,Microondas 20L,3,868.88,4,Umbrella Corp,8,ElectroShop Este
2024-10-25,10,Smartwatch,4,1130.26,6,Stark Industries,5,Tienda Premium
2024-02-09,1,Televisor LED 55,2,1924.28,8,Dunder Mifflin,9,Tienda Online Plus
2024-10-14,3,Refrigerador Doble Puerta,3,2470.89,5,Weyland-Yutani,7,Tienda Express
2024-12-09,9,Tablet 10,1,388.16,9,Pied Piper,10,ElectroShop California
2024-03-16,8,Computadora Portátil 15,1,699.56,7,Wayne Enterprises,4,ElectroShop Sur
2024-04-25,10,Smartwatch,5,1473.13,10,Hooli,8,ElectroShop Este
2024-02-03,3,Refrigerador Doble Puerta,4,3036.35,3,Initech,2,Tienda Central
2024-01-04,3,Refrigerador Doble Puerta,1,781.52,10,Hooli,2,Tienda Central
2024-03-25,5,Aspiradora Sin Bolsa,3,824.63,2,Globex Corporation,5,Tienda Premium
2024-07-22,3,Refrigerador Doble Puerta,2,1536.74,6,Stark Industries,3,Outlet Norte
2024-02-07,5,Aspiradora Sin Bolsa,5,1302.44,2,Globex Corporation,10,ElectroShop California
2024-12-03,1,Televisor LED 55,2,2099.3,2,Globex Corporation,4,ElectroShop Sur
2024-11-14,10,Smartwatch,4,1314.86,10,Hooli,4,ElectroShop Sur
2024-07-16,10,Smartwatch,1,282.68,9,Pied Piper,2,Tienda Central
2024-05-20,8,Computadora Portátil 15,1,633.42,3,Initech,10,ElectroShop California
2024-02-05,7,Home Theater 5.1,3,556.03,7,Wayne Enterprises,3,Outlet Norte
2024-05-24,4,Microondas 20L,5,1434.66,8,Dunder Mifflin,3,Outlet Norte
2024-02-08,8,Computadora Portátil 15,3,1798.18,10,Hooli,5,Tienda Premium
2024-09-16,1,Televisor LED 55,3,2845.51,1,ACME Corp,6,ElectroShop Oeste
2024-03-27,1,Televisor LED 55,4,3624.19,6,Stark Industries,5,Tienda Premium
2024-03-07,4,Microondas 20L,5,1381.43,10,Hooli,7,Tienda Express
2024-12-27,3,Refrigerador Doble Puerta,1,777.12,1,ACME Corp,1,ElectroShop Online
2024-01-22,10,Smartwatch,4,1116.25,6,Stark Industries,7,Tienda Express
2024-06-06,3,Refrigerador Doble Puerta,4,3241.51,9,Pied Piper,5,Tienda Premium
2024-05-27,2,Lavadora 8kg,1,414.14,3,Initech,1,ElectroShop Online
2024-12-09,2,Lavadora 8kg,1,464.32,4,Umbrella Corp,6,ElectroShop Oeste
2024-07-19,2,Lavadora 8kg,4,1765.55,7,Wayne Enterprises,2,Tienda Central
2024-08-25,9,Tablet 10,1,396.41,8,Dunder Mifflin,2,Tienda Central
2024-08-15,7,Home Theater 5.1,1,183.33,6,Stark Industries,4,ElectroShop Sur
2024-03-19,2,Lavadora 8kg,3,1239.8,9,Pied Piper,7,Tienda Express
2024-04-05,5,Aspiradora Sin Bolsa,3,706.07,4,Umbrella Corp,5,Tienda Premium
2024-06-27,9,Tablet 10,5,2063.76,9,Pied Piper,1,ElectroShop Online
2024-07-27,10,Smartwatch,2,557.33,9,Pied Piper,8,ElectroShop Este
2024-06-21,3,Refrigerador Doble Puerta,5,3704.72,6,Stark Industries,6,ElectroShop Oeste
2024-05-06,9,Tablet 10,4,1755.61,9,Pied Piper,9,Tienda Online Plus
2024-11-05,8,Computadora Portátil 15,4,2855.28,1,ACME Corp,9,Tienda Online Plus
2024-01-26,1,Televisor LED 55,4,4090.05,5,Weyland-Yutani,5,Tienda Premium
2024-10-29,8,Computadora Portátil 15,4,2419.02,8,Dunder Mifflin,8,ElectroShop Este
2024-11-22,1,Televisor LED 55,3,2759.2,10,Hooli,9,Tienda Online Plus
2024-11-05,7,Home Theater 5.1,3,626.08,5,Weyland-Yutani,4,ElectroShop Sur
2024-06-22,2,Lavadora 8kg,1,478.91,2,Globex Corporation,9,Tienda Online Plus
2024-04-10,10,Smartwatch,5,1394.49,3,Initech,5,Tienda Premium
2024-04-10,4,Microondas 20L,4,1314.31,7,Wayne Enterprises,2,Tienda Central
2024-12-14,9,Tablet 10,3,1290.22,6,Stark Industries,9,Tienda Online Plus
2024-04-22,7,Home Theater 5.1,2,374.13,4,Umbrella Corp,3,Outlet Norte
2024-01-20,1,Televisor LED 55,1,1077.65,9,Pied Piper,5,Tienda Premium
2024-09-03,6,Licuadora 600W,2,254.82,8,Dunder Mifflin,2,Tienda Central
2024-04-22,8,Computadora Portátil 15,3,2037.29,8,Dunder Mifflin,6,ElectroShop Oeste
2024-09-28,1,Televisor LED 55,3,2841.45,9,Pied Piper,6,ElectroShop Oeste
2024-04-11,3,Refrigerador Doble Puerta,2,1407.66,6,Stark Industries,8,ElectroShop Este
2024-10-29,8,Computadora Portátil 15,5,3045.5,4,Umbrella Corp,9,Tienda Online Plus
2024-06-06,4,Microondas 20L,3,897.18,3,Initech,5,Tienda Premium
2024-08-29,10,Smartwatch,5,1453.94,5,Weyland-Yutani,3,Outlet Norte
2024-09-13,8,Computadora Portátil 15,2,1372.59,7,Wayne Enterprises,9,Tienda Online Plus
2024-04-08,7,Home Theater 5.1,1,210.09,3,Initech,7,Tienda Express
2024-10-08,5,Aspiradora Sin Bolsa,4,1070.42,3,Initech,10,ElectroShop California
2024-01-09,6,Licuadora 600W,5,683.51,9,Pied Piper,5,Tienda Premium
2024-09-23,6,Licuadora 600W,4,545.41,1,ACME Corp,1,ElectroShop Online
2024-07-19,1,Televisor LED 55,5,5287.55,9,Pied Piper,8,ElectroShop Este
2024-10-06,9,Tablet 10,1,400.85,3,Initech,3,Outlet Norte
2024-10-31,8,Computadora Portátil 15,4,2784.55,3,Initech,3,Outlet Norte
2024-01-29,4,Microondas 20L,4,1199.23,6,Stark Industries,7,Tienda Express
2024-04-22,10,Smartwatch,3,821.87,1,ACME Corp,6,ElectroShop Oeste
2024-10-05,8,Computadora Portátil 15,5,3523.86,3,Initech,6,ElectroShop Oeste
2024-01-22,7,Home Theater 5.1,4,859.05,10,Hooli,3,Outlet Norte
2024-12-25,9,Tablet 10,5,2177.16,5,Weyland-Yutani,4,ElectroShop Sur
2024-01-09,3,Refrigerador Doble Puerta,2,1489.61,6,Stark Industries,1,ElectroShop Online
2024-03-20,8,Computadora Portátil 15,2,1251.07,9,Pied Piper,6,ElectroShop Oeste
2024-10-25,7,Home Theater 5.1,3,597.66,4,Umbrella Corp,4,ElectroShop Sur
2024-12-27,6,Licuadora 600W,2,260.24,3,Initech,1,ElectroShop Online
2024-07-31,1,Televisor LED 55,1,900.15,4,Umbrella Corp,4,ElectroShop Sur
2024-12-25,9,Tablet 10,2,755.78,6,Stark Industries,8,ElectroShop Este
2024-03-08,9,Tablet 10,5,1938.98,8,Dunder Mifflin,8,ElectroShop Este
2024-08-24,10,Smartwatch,5,1454.74,10,Hooli,5,Tienda Premium
2024-12-26,2,Lavadora 8kg,5,2459.7,9,Pied Piper,3,Outlet Norte
2024-09-29,5,Aspiradora Sin Bolsa,1,268.46,5,Weyland-Yutani,9,Tienda Online Plus
2024-12-05,10,Smartwatch,3,867.46,10,Hooli,3,Outlet Norte
2024-05-02,2,Lavadora 8kg,5,2369.64,9,Pied Piper,1,ElectroShop Online
2024-02-09,2,Lavadora 8kg,4,1869.15,3,Initech,4,ElectroShop Sur
2024-07-16,6,Licuadora 600W,1,139.01,10,Hooli,7,Tienda Express
2024-07-18,5,Aspiradora Sin Bolsa,2,521.05,7,Wayne Enterprises,1,ElectroShop Online
2024-08-05,8,Computadora Portátil 15,3,1840.77,6,Stark Industries,5,Tienda Premium
2024-02-14,8,Computadora Portátil 15,5,3411.04,10,Hooli,1,ElectroShop Online
2024-11-14,4,Microondas 20L,1,281.01,7,Wayne Enterprises,10,ElectroShop California
2024-11-05,6,Licuadora 600W,4,516.19,4,Umbrella Corp,10,ElectroShop California
2024-06-29,8,Computadora Portátil 15,2,1404.42,8,Dunder Mifflin,2,Tienda Central
2024-06-01,7,Home Theater 5.1,5,1030.11,3,Initech,3,Outlet Norte
2024-05-21,9,Tablet 10,1,362.03,5,Weyland-Yutani,1,ElectroShop Online
2024-02-04,8,Computadora Portátil 15,4,2825.11,10,Hooli,10,ElectroShop California
2024-05-09,5,Aspiradora Sin Bolsa,1,251.68,4,Umbrella Corp,6,ElectroShop Oeste
2024-07-30,6,Licuadora 600W,3,409.3,5,Weyland-Yutani,3,Outlet Norte
2024-10-02,10,Smartwatch,5,1621.0,2,Globex Corporation,6,ElectroShop Oeste
2024-01-31,6,Licuadora 600W,4,570.33,5,Weyland-Yutani,7,Tienda Express
2024-09-01,9,Tablet 10,3,1108.15,2,Globex Corporation,8,ElectroShop Este
2024-05-07,5,Aspiradora Sin Bolsa,4,1094.52,6,Stark Industries,1,ElectroShop Online
2024-08-26,10,Smartwatch,4,1158.6,4,Umbrella Corp,9,Tienda Online Plus
2024-09-01,6,Licuadora 600W,4,573.17,8,Dunder Mifflin,4,ElectroShop Sur
2024-12-03,3,Refrigerador Doble Puerta,1,699.31,8,Dunder Mifflin,8,ElectroShop Este
2024-01-04,7,Home Theater 5.1,1,181.36,3,Initech,7,Tienda Express
2024-03-28,3,Refrigerador Doble Puerta,4,2862.48,5,Weyland-Yutani,6,ElectroShop Oeste
2024-12-20,8,Computadora Portátil 15,3,2076.43,8,Dunder Mifflin,1,ElectroShop Online
2024-12-02,6,Licuadora 600W,2,284.51,9,Pied Piper,1,ElectroShop Online
2024-07-16,7,Home Theater 5.1,3,638.0,4,Umbrella Corp,10,ElectroShop California
2024-06-03,8,Computadora Portátil 15,1,664.11,7,Wayne Enterprises,1,ElectroShop Online
2024-02-27,7,Home Theater 5.1,4,772.73,5,Weyland-Yutani,8,ElectroShop Este
2024-12-27,10,Smartwatch,1,273.23,5,Weyland-Yutani,5,Tienda Premium
2024-05-24,10,Smartwatch,4,1258.32,7,Wayne Enterprises,2,Tienda Central
2024-12-21,6,Licuadora 600W,5,758.99,9,Pied Piper,5,Tienda Premium
2024-01-31,2,Lavadora 8kg,5,2121.47,1,ACME Corp,6,ElectroShop Oeste
2024-01-27,6,Licuadora 600W,3,394.42,2,Globex Corporation,3,Outlet Norte
2024-03-13,9,Tablet 10,1,411.06,9,Pied Piper,8,ElectroShop Este
2024-04-08,10,Smartwatch,4,1195.4,9,Pied Piper,6,ElectroShop Oeste
2024-06-26,2,Lavadora 8kg,5,2450.11,1,ACME Corp,7,Tienda Express
2024-02-02,6,Licuadora 600W,2,260.46,6,Stark Industries,8,ElectroShop Este
2024-07-10,2,Lavadora 8kg,1,433.67,2,Globex Corporation,2,Tienda Central
2024-09-23,10,Smartwatch,2,563.97,5,Weyland-Yutani,5,Tienda Premium
2024-05-03,1,Televisor LED 55,2,1865.21,7,Wayne Enterprises,6,ElectroShop Oeste
2024-06-18,1,Televisor LED 55,5,4520.79,9,Pied Piper,8,ElectroShop Este
2024-05-25,3,Refrigerador Doble Puerta,1,789.79,6,Stark Industries,7,Tienda Express
2024-06-09,1,Televisor LED 55,4,4033.52,1,ACME Corp,1,ElectroShop Online
2024-07-10,1,Televisor LED 55,1,1022.15,10,Hooli,4,ElectroShop Sur
2024-02-23,6,Licuadora 600W,4,519.15,10,Hooli,10,ElectroShop California
2024-02-23,1,Televisor LED 55,2,2075.25,2,Globex Corporation,4,ElectroShop Sur
2024-02-13,1,Televisor LED 55,4,4327.21,5,Weyland-Yutani,5,Tienda Premium
2024-02-23,7,Home Theater 5.1,4,878.97,5,Weyland-Yutani,9,Tienda Online Plus
2024-11-20,8,Computadora Portátil 15,2,1381.39,1,ACME Corp,10,ElectroShop California
2024-04-17,10,Smartwatch,3,887.11,4,Umbrella Corp,10,ElectroShop California
2024-12-26,7,Home Theater 5.1,5,980.12,10,Hooli,2,Tienda Central
2024-09-18,8,Computadora Portátil 15,1,710.17,10,Hooli,7,Tienda Express
2024-06-06,3,Refrigerador Doble Puerta,5,3893.86,7,Wayne Enterprises,5,Tienda Premium
2024-07-31,9,Tablet 10,2,873.79,1,ACME Corp,4,ElectroShop Sur
2024-12-19,10,Smartwatch,5,1367.74,3,Initech,10,ElectroShop California
2024-03-05,10,Smartwatch,2,609.41,2,Globex Corporation,9,Tienda Online Plus
2024-03-13,9,Tablet 10,2,768.25,7,Wayne Enterprises,6,ElectroShop Oeste
2024-09-19,10,Smartwatch,2,581.84,1,ACME Corp,1,ElectroShop Online
2024-12-29,7,Home Theater 5.1,4,844.3,10,Hooli,8,ElectroShop Este
2024-03-28,10,Smartwatch,4,1188.11,4,Umbrella Corp,4,ElectroShop Sur
2024-06-26,1,Televisor LED 55,4,3871.37,6,Stark Industries,4,ElectroShop Sur
2024-10-30,1,Televisor LED 55,2,2152.57,9,Pied Piper,10,ElectroShop California
2024-01-14,6,Licuadora 600W,5,687.08,5,Weyland-Yutani,6,ElectroShop Oeste
2024-11-16,9,Tablet 10,4,1458.85,10,Hooli,4,ElectroShop Sur
2024-06-25,9,Tablet 10,4,1577.24,4,Umbrella Corp,1,ElectroShop Online
2024-05-13,4,Microondas 20L,5,1546.57,4,Umbrella Corp,7,Tienda Express
2024-02-26,4,Microondas 20L,2,594.79,9,Pied Piper,6,ElectroShop Oeste
2024-10-01,3,Refrigerador Doble Puerta,2,1637.22,2,Globex Corporation,6,ElectroShop Oeste
2024-07-03,4,Microondas 20L,4,1233.22,9,Pied Piper,3,Outlet Norte
2024-08-18,6,Licuadora 600W,5,762.59,8,Dunder Mifflin,3,Outlet Norte
2024-02-05,7,Home Theater 5.1,2,409.26,9,Pied Piper,8,ElectroShop Este
2024-08-29,3,Refrigerador Doble Puerta,3,2350.93,7,Wayne Enterprises,6,ElectroShop Oeste
2024-07-15,7,Home Theater 5.1,5,978.33,9,Pied Piper,6,ElectroShop Oeste
2024-09-18,10,Smartwatch,1,295.29,6,Stark Industries,9,Tienda Online Plus
2024-07-06,3,Refrigerador Doble Puerta,1,689.52,4,Umbrella Corp,9,Tienda Online Plus
2024-12-09,2,Lavadora 8kg,1,446.73,7,Wayne Enterprises,9,Tienda Online Plus
2024-09-18,10,Smartwatch,4,1162.66,1,ACME Corp,1,ElectroShop Online
2024-01-07,1,Televisor LED 55,1,964.0,6,Stark Industries,10,ElectroShop California
2024-01-16,9,Tablet 10,5,2109.35,7,Wayne Enterprises,4,ElectroShop Sur
2024-03-26,2,Lavadora 8kg,5,2236.63,4,Umbrella Corp,2,Tienda Central
2024-07-17,9,Tablet 10,4,1494.18,10,Hooli,4,ElectroShop Sur
2024-08-22,3,Refrigerador Doble Puerta,3,2039.3,4,Umbrella Corp,6,ElectroShop Oeste
2024-02-01,10,Smartwatch,1,283.26,7,Wayne Enterprises,9,Tienda Online Plus
2024-05-03,3,Refrigerador Doble Puerta,1,694.02,6,Stark Industries,10,ElectroShop California
2024-07-27,9,Tablet 10,1,431.47,8,Dunder Mifflin,9,Tienda Online Plus
2024-09-17,10,Smartwatch,1,302.37,7,Wayne Enterprises,1,ElectroShop Online
2024-07-12,1,Televisor LED 55,1,1081.61,4,Umbrella Corp,10,ElectroShop California
2024-08-13,7,Home Theater 5.1,5,1090.18,7,Wayne Enterprises,6,ElectroShop Oeste
2024-12-17,2,Lavadora 8kg,3,1371.51,3,Initech,2,Tienda Central
2024-11-19,8,Computadora Portátil 15,2,1216.04,4,Umbrella Corp,6,ElectroShop Oeste
2024-05-15,5,Aspiradora Sin Bolsa,1,271.99,8,Dunder Mifflin,1,ElectroShop Online
2024-10-08,2,Lavadora 8kg,5,2244.43,6,Stark Industries,1,ElectroShop Online
2024-06-19,9,Tablet 10,1,395.34,6,Stark Industries,1,ElectroShop Online
2024-03-30,3,Refrigerador Doble Puerta,1,796.37,9,Pied Piper,10,ElectroShop California
2024-10-10,7,Home Theater 5.1,3,624.78,6,Stark Industries,3,Outlet Norte
2024-01-28,10,Smartwatch,1,299.53,9,Pied Piper,1,ElectroShop Online
2024-10-08,3,Refrigerador Doble Puerta,4,3252.01,8,Dunder Mifflin,5,Tienda Premium
2024-04-27,6,Licuadora 600W,3,416.32,7,Wayne Enterprises,7,Tienda Express
2024-11-18,4,Microondas 20L,5,1613.31,9,Pied Piper,7,Tienda Express
2024-12-11,8,Computadora Portátil 15,4,2361.42,9,Pied Piper,4,ElectroShop Sur
2024-05-02,10,Smartwatch,1,321.98,5,Weyland-Yutani,5,Tienda Premium
2024-01-14,5,Aspiradora Sin Bolsa,2,494.87,9,Pied Piper,10,ElectroShop California
2024-07-05,8,Computadora Portátil 15,5,3111.79,8,Dunder Mifflin,9,Tienda Online Plus
2024-10-08,1,Televisor LED 55,4,3819.34,6,Stark Industries,5,Tienda Premium
2024-06-29,2,Lavadora 8kg,2,978.27,10,Hooli,5,Tienda Premium
2024-09-10,2,Lavadora 8kg,5,2230.67,5,Weyland-Yutani,7,Tienda Express
2024-09-26,8,Computadora Portátil 15,4,2810.83,7,Wayne Enterprises,7,Tienda Express
2024-02-07,2,Lavadora 8kg,4,1673.36,6,Stark Industries,2,Tienda Central
2024-02-20,7,Home Theater 5.1,5,905.24,5,Weyland-Yutani,3,Outlet Norte
2024-08-01,6,Licuadora 600W,4,586.94,4,Umbrella Corp,6,ElectroShop Oeste
2024-01-29,6,Licuadora 600W,3,405.49,1,ACME Corp,1,ElectroShop Online
2024-09-19,7,Home Theater 5.1,2,431.98,4,Umbrella Corp,2,Tienda Central
2024-01-11,8,Computadora Portátil 15,4,2765.34,4,Umbrella Corp,5,Tienda Premium
2024-12-08,5,Aspiradora Sin Bolsa,3,709.33,10,Hooli,3,Outlet Norte
2024-03-21,9,Tablet 10,2,785.11,9,Pied Piper,8,ElectroShop Este
2024-03-18,3,Refrigerador Doble Puerta,3,2403.89,8,Dunder Mifflin,6,ElectroShop Oeste
2024-05-15,3,Refrigerador Doble Puerta,5,3651.59,8,Dunder Mifflin,8,ElectroShop Este
2024-10-30,8,Computadora Portátil 15,2,1421.95,3,Initech,8,ElectroShop Este
2024-02-11,6,Licuadora 600W,4,545.61,8,Dunder Mifflin,2,Tienda Central
2024-04-25,6,Licuadora 600W,1,145.16,8,Dunder Mifflin,10,ElectroShop California
2024-11-20,10,Smartwatch,2,549.42,5,Weyland-Yutani,10,ElectroShop California
2024-02-22,10,Smartwatch,4,1156.54,4,Umbrella Corp,3,Outlet Norte
2024-11-05,1,Televisor LED 55,5,5358.0,1,ACME Corp,2,Tienda Central
2024-05-14,5,Aspiradora Sin Bolsa,3,735.93,1,ACME Corp,5,Tienda Premium
2024-10-29,2,Lavadora 8kg,5,2069.86,2,Globex Corporation,4,ElectroShop Sur
2024-11-29,3,Refrigerador Doble Puerta,4,2802.92,10,Hooli,3,Outlet Norte
2024-04-14,4,Microondas 20L,5,1514.3,1,ACME Corp,6,ElectroShop Oeste
2024-06-04,2,Lavadora 8kg,3,1435.08,8,Dunder Mifflin,1,ElectroShop Online
2024-01-07,1,Televisor LED 55,2,2053.03,8,Dunder Mifflin,4,ElectroShop Sur
2024-11-29,7,Home Theater 5.1,4,793.35,3,Initech,4,ElectroShop Sur
